141,Chris Paul -- Rockets' regular-season success vs. Warriors means 'nothing',"Tim MacMahon, ESPN Staff Writer","After the Rockets beat the Warriors for the third time this season -- without James Harden -- Clint Capela wasn't about to ""get fired up.""",2019-02-24T06:10:31Z,http://www.espn.com/nba/story/_/id/26066600/chris-paul-rockets-regular-season-success-vs-warriors-means-nothing
142,Draymond Green exits Warriors' loss to Rockets with left ankle sprain,"Nick Friedell, ESPN Staff Writer","Warriors forward Draymond Green exited Saturday night's game against the Rockets with a left ankle sprain, but neither he nor his teammates were concerned about him missing significant time.",2019-02-24T03:56:01Z,http://www.espn.com/nba/story/_/id/26065926/draymond-green-exits-warriors-loss-rockets-left-ankle-sprain
143,"Middleton, Antetokounmpo lead Bucks past T-Wolves 140-128",Associated Press,"Khris Middleton scored 28 points, Giannis Antetokounmpo had 27 points and 10 rebounds, and the NBA-leading Milwaukee Bucks pulled away for a 140-128 victory over the short-handed Minnesota Timberwolves on Saturday night.",2019-02-24T04:24:34Z,http://www.espn.com/nba/recap?gameId=401071564
144,Hield scores 34 as Kings top Thunder 119-116,Associated Press,"Buddy Hield scored 34 points, and the Sacramento Kings beat the Oklahoma City Thunder 119-116 on Saturday night.",2019-02-24T03:56:12Z,http://www.espn.com/nba/recap?gameId=401071563
145,"Without ill James Harden, Rockets hold off Warriors 118-112",Associated Press,"Eric Gordon scored 25 points with four 3-pointers, Chris Paul converted two free throws with 1:08 left on the way to 23, and the Houston Rockets outplayed the Golden State Warriors without ill NBA scoring leader James Harden for a 118-112 victory...",2019-02-24T04:20:05Z,http://www.espn.com/nba/recap?gameId=401071565
146,LaVine scores career-high 42 as Bulls top Celtics 126-116,Associated Press,"Zach LaVine scored a career-high 42 points, Lauri Markkanen finished with a personal-best 35 points and 15 rebounds, and the Chicago Bulls got some payback for the most lopsided loss in franchise history with a 126-116 victory over the Boston Celtics...",2019-02-24T03:42:04Z,http://www.espn.com/nba/recap?gameId=401071562
147,Love scores season-high 32 as Cavs beat Grizzlies 112-107,Associated Press,"Kevin Love scored a season-high 32 points, Cedi Osman hit the go-ahead 3-pointer late in the fourth quarter and the Cleveland Cavaliers defeated the Memphis Grizzlies 112-107 on Saturday night.",2019-02-24T03:16:04Z,http://www.espn.com/nba/recap?gameId=401071558
148,"Holiday, Pelicans stunt Lakers playoff push, 128-115",Associated Press,"Jrue Holiday hit five 3-pointers and scored 27 points while Anthony Davis watched from the bench, and the New Orleans Pelicans beat the Los Angeles Lakers 128-115 on Saturday night.",2019-02-24T02:46:09Z,http://www.espn.com/nba/recap?gameId=401071560
149,"Young, Bazemore lead Hawks past Suns 120-112",Associated Press,"Trae Young and Kent Bazemore each scored 23 points, Taurean Prince added 21 and the Atlanta Hawks extended the Phoenix Suns' franchise-worst losing streak to 17 games with a 120-112 victory Saturday night.",2019-02-24T03:00:34Z,http://www.espn.com/nba/recap?gameId=401071556
150,Russell's 40 points lift Nets to 117-115 win over Hornets,Associated Press,"D'Angelo Russell tied a career high with 40 points and made some huge shots down the stretch, and the Brooklyn Nets picked up an important 117-115 win over the Charlotte Hornets on Saturday night.",2019-02-24T02:54:04Z,http://www.espn.com/nba/recap?gameId=401071557
151,Pacers hold off furious Wizards rally in 119-112 win,Associated Press,"Thaddeus Young scored 22 points on 9-of-11 shooting, Bojan Bogdanovic added 18 and the streaking Indiana Pacers held off the struggling Washington Wizards 119-112 on Saturday night.",2019-02-24T02:46:04Z,http://www.espn.com/nba/recap?gameId=401071559
152,"Pistons reach 7th in East, top reeling Heat 119-96",Associated Press,"Ish Smith scored 22 points off the bench, Langston Galloway added 15 points in the first five minutes of the fourth quarter and the Detroit Pistons moved into seventh place in the Eastern Conference by downing the Miami Heat 119-96 on Saturday night.",2019-02-24T03:13:59Z,http://www.espn.com/nba/recap?gameId=401071561
153,Bulls' Otto Porter Jr. leaves game with strained lower left leg,Associated Press,Bulls forward Otto Porter Jr. has left the game against the Boston Celtics because of a strained lower left leg.,2019-02-24T02:32:45Z,http://www.espn.com/nba/story/_/id/26065480/bulls-otto-porter-jr-leaves-game-strained-lower-left-leg
154,"Decision to sit Anthony Davis vs. Lakers not influenced by opponent, coach says","Dave McMenamin, ESPN Staff Writer","Pelicans star Anthony Davis didn't play against the Lakers on Saturday, but coach Alvin Gentry said the decision wasn't made because the team was playing Los Angeles.",2019-02-24T01:28:48Z,http://www.espn.com/nba/story/_/id/26065040/decision-sit-anthony-davis-vs-lakers-not-influenced-opponent-coach-says
155,"Jokic, Millsap lead Nuggets past Clippers 123-96",Associated Press,The Denver Nuggets breezed past the cold-shooting Los Angeles Clippers 123-96 Sunday behind Nikola Jokic and Paul Millsap for their fourth consecutive victory.,2019-02-25T00:41:04Z,http://www.espn.com/nba/preview?gameId=401071568
156,"Jusuf Nurkic scores 24, Blazers beat Sixers 130-115",Associated Press,"Jusuf Nurkic scored 24 points and grabbed 10 rebounds, Damian Lillard had 17 points and the Portland Trail Blazers beat the Philadelphia 76ers 130-115 on Saturday.",2019-02-23T20:45:04Z,http://www.espn.com/nba/recap?gameId=401071555
157,"Ross has 28 against former team, Magic beat Raptors 113-98",Associated Press,"Terrence Ross scored 28 points against his former team, Nikola Vucevic had 23 points and 12 rebounds and the Orlando Magic beat the Raptors 113-98 on Sunday, ending Toronto's winning streak at seven.",2019-02-24T23:08:07Z,http://www.espn.com/nba/preview?gameId=401071567
158,Russell Westbrook's record triple-double streak ends in Oklahoma City Thunder's 2OT win,"Royce Young, ESPN Staff Writer","Russell Westbrook finished with 43 points, 15 rebounds and 8 assists in 43 minutes in the Thunder's double-overtime victory over the Jazz on Friday, ending his triple-double streak at 11 straight games.",2019-02-23T08:28:00Z,http://www.espn.com/nba/story/_/id/26059609/russell-westbrook-record-triple-double-streak-ends-oklahoma-city-thunder-2ot-win
159,"Without ill James Harden, Rockets hold off Warriors 118-112",Associated Press,"Eric Gordon scored 25 points with four 3-pointers, Chris Paul converted two free throws with 1:08 left on the way to 23, and the Houston Rockets outplayed the Golden State Warriors without ill NBA scoring leader James Harden for a 118-112 victory...",2019-02-24T04:20:05Z,http://www.espn.com/nba/preview?gameId=401071565
160,Paul George leads Oklahoma City Thunder with elite confidence,"Royce Young, ESPN Staff Writer","A comeback, a windmill and a game winner: Paul George gave the Jazz fits in winning time.",2019-02-23T06:11:11Z,http://www.espn.com/nba/story/_/id/26059114/paul-george-leads-oklahoma-city-thunder-elite-confidence
161,DeMar DeRozan gets two ovations but falls to former team in return to Toronto,"Michael C. Wright, ESPN Staff Writer","DeMar DeRozan received two standing ovations from a grateful Toronto crowd Friday, when the former Raptor returned to Scotiabank Arena for the first time since he was traded to the Spurs in a deal for Kawhi Leonard.",2019-02-23T01:08:56Z,http://www.espn.com/nba/story/_/id/26057708/demar-derozan-gets-two-ovations-falls-former-team-return-toronto
162,Rockets list James Harden as questionable vs. Warriors for neck injury,"Tim MacMahon, ESPN Staff Writer",Rockets star James Harden has a neck injury and is listed as questionable for Saturday's game at Golden State.,2019-02-22T23:54:46Z,http://www.espn.com/nba/story/_/id/26057435/rockets-list-james-harden-questionable-vs-warriors-neck-injury
163,"Predicting NBA superstar moves -  KD, Kyrie, AD and Kawhi",ESPN.com,We polled the ESPN Forecast panel of experts for their votes on the next teams for star players.,2019-02-22T13:24:00Z,http://www.espn.com/nba/story/_/id/26024501/predicting-nba-superstar-moves-kd-kyrie-ad-kawhi
164,"George hits winner, scores 45 as Thunder beat Jazz in 2OT",Associated Press,"Paul George floated in a basket with less than a second remaining in double-overtime, capping a 45-point night with the winning shot in the Oklahoma City Thunder's 148-147 victory over the Utah Jazz on Friday.",2019-02-23T06:21:04Z,http://www.espn.com/nba/recap?gameId=401071554
165,Love scores season-high 32 as Cavs beat Grizzlies 112-107,Associated Press,"Kevin Love scored a season-high 32 points, Cedi Osman hit the go-ahead 3-pointer late in the fourth quarter and the Cleveland Cavaliers defeated the Memphis Grizzlies 112-107 on Saturday night.",2019-02-24T03:16:04Z,http://www.espn.com/nba/preview?gameId=401071558
166,Jazz pull away from Mavericks for 125-109 victory,Associated Press,Ricky Rubio and Donovan Mitchell each scored 25 points to lead the Utah Jazz to a 125-109 victory over the Dallas Mavericks on Saturday night.,2019-02-24T05:38:04Z,http://www.espn.com/nba/preview?gameId=401071566
167,"Middleton, Antetokounmpo lead Bucks past T-Wolves 140-128",Associated Press,"Khris Middleton scored 28 points, Giannis Antetokounmpo had 27 points and 10 rebounds, and the NBA-leading Milwaukee Bucks pulled away for a 140-128 victory over the short-handed Minnesota Timberwolves on Saturday night.",2019-02-24T04:24:34Z,http://www.espn.com/nba/preview?gameId=401071564
168,Hield scores 34 as Kings top Thunder 119-116,Associated Press,"Buddy Hield scored 34 points, and the Sacramento Kings beat the Oklahoma City Thunder 119-116 on Saturday night.",2019-02-24T03:56:12Z,http://www.espn.com/nba/preview?gameId=401071563
169,LaVine scores career-high 42 as Bulls top Celtics 126-116,Associated Press,"Zach LaVine scored a career-high 42 points, Lauri Markkanen finished with a personal-best 35 points and 15 rebounds, and the Chicago Bulls got some payback for the most lopsided loss in franchise history with a 126-116 victory over the Boston Celtics...",2019-02-24T03:42:04Z,http://www.espn.com/nba/preview?gameId=401071562
170,Rebounding woes plague Mavericks in loss to Nuggets,JC Ansis,Dallas Mavericks coach Rick Carlisle said the lack of rebounding effort led to their downfall against the Denver Nuggets on Friday.,2019-02-23T06:39:49Z,http://www.espn.com/nba/story/_/id/26059259/rebounding-woes-plague-mavericks-loss-nuggets
171,"Holiday, Pelicans stunt Lakers playoff push, 128-115",Associated Press,"Jrue Holiday hit five 3-pointers and scored 27 points while Anthony Davis watched from the bench, and the New Orleans Pelicans beat the Los Angeles Lakers 128-115 on Saturday night.",2019-02-24T02:46:09Z,http://www.espn.com/nba/preview?gameId=401071560
172,Karl-Anthony Towns sits out vs. Knicks after car crash,ESPN News Services,Timberwolves center Karl-Anthony Towns missed the first game of his NBA career Friday night against the Knicks after being involved in a car crash in the Minneapolis area Thursday.,2019-02-22T18:39:00Z,http://www.espn.com/nba/story/_/id/26055975/karl-anthony-towns-sits-vs-knicks-car-crash
173,"Pistons reach 7th in East, top reeling Heat 119-96",Associated Press,"Ish Smith scored 22 points off the bench, Langston Galloway added 15 points in the first five minutes of the fourth quarter and the Detroit Pistons moved into seventh place in the Eastern Conference by downing the Miami Heat 119-96 on Saturday night.",2019-02-24T03:13:59Z,http://www.espn.com/nba/preview?gameId=401071561
174,"DeMar DeRozan returns to Toronto love fest, but can't get fairy-tale ending","Tim Bontemps, ESPN",The star who inspired a generation of Canadian players by staying and building something special in Toronto returned to the city he never wanted to leave.,2019-02-23T01:14:49Z,http://www.espn.com/nba/story/_/id/26057739/demar-derozan-returns-toronto-love-fest-get-fairy-tale-ending
175,Pacers hold off furious Wizards rally in 119-112 win,Associated Press,"Thaddeus Young scored 22 points on 9-of-11 shooting, Bojan Bogdanovic added 18 and the streaking Indiana Pacers held off the struggling Washington Wizards 119-112 on Saturday night.",2019-02-24T02:46:04Z,http://www.espn.com/nba/preview?gameId=401071559
176,Russell's 40 points lift Nets to 117-115 win over Hornets,Associated Press,"D'Angelo Russell tied a career high with 40 points and made some huge shots down the stretch, and the Brooklyn Nets picked up an important 117-115 win over the Charlotte Hornets on Saturday night.",2019-02-24T02:54:04Z,http://www.espn.com/nba/preview?gameId=401071557
177,"Young, Bazemore lead Hawks past Suns 120-112",Associated Press,"Trae Young and Kent Bazemore each scored 23 points, Taurean Prince added 21 and the Atlanta Hawks extended the Phoenix Suns' franchise-worst losing streak to 17 games with a 120-112 victory Saturday night.",2019-02-24T03:00:34Z,http://www.espn.com/nba/preview?gameId=401071556
178,Jokic helps Nuggets beat Mavs as Doncic sits with sore ankle,Associated Press,"Nikola Jokic had 19 points and 13 rebounds to lead a deep offensive effort, and the Denver Nuggets broke out in the second half to beat the Dallas Mavericks 114-104 on Friday night.",2019-02-23T04:21:09Z,http://www.espn.com/nba/recap?gameId=401071553
179,"Montrezl Harrell scores 30, Clippers beat Grizzlies 112-106",Associated Press,"Montrezl Harrell matched his career high with 30 points, Danilo Gallinari added 23, including 10 straight points in the fourth quarter, and the Los Angeles Clippers beat the Memphis Grizzlies 112-106 Friday night.",2019-02-23T04:15:05Z,http://www.espn.com/nba/recap?gameId=401071552
180,NBA says referees missed multiple calls at end of Milwaukee Bucks-Boston Celtics game,"Tim Bontemps, ESPN",The NBA's Last Two Minute Report for the Bucks' 98-97 victory over the Celtics on Thursday listed four incorrect rulings in the final 3.7 seconds of the game.,2019-02-22T23:32:11Z,http://www.espn.com/nba/story/_/id/26057309/nba-says-referees-missed-multiple-calls-end-milwaukee-bucks-boston-celtics-game
181,"Pistons survive Blake Griffin's ejection, top Hawks 125-122",Associated Press,Thon Maker sank a tiebreaking 3-pointer with 16.7 seconds remaining and the Detroit Pistons overcame Blake Griffin's ejection to beat the Atlanta Hawks 125-122 on Friday night.,2019-02-23T03:19:04Z,http://www.espn.com/nba/recap?gameId=401071550
182,"Markannen makes 2 late free throws, Bulls beat Magic 110-109",Associated Press,Lauri Markannen made two of three free throws with 1.5 seconds left to give the Chicago Bulls a 110-109 victory over the Orlando Magic on Friday night in the first game after the All-Star break for both teams.,2019-02-23T02:47:34Z,http://www.espn.com/nba/recap?gameId=401071548
183,Jaren Jackson Jr. sidelined indefinitely with right quad injury,"Adrian Wojnarowski, Senior NBA Insider","Memphis rookie Jaren Jackson Jr. will be sidelined for the foreseeable future after suffering a right quadriceps injury, sources said. The Grizzlies plan to be cautious with a timetable on their young star's return.",2019-02-23T03:18:35Z,http://www.espn.com/nba/story/_/id/26058363/jaren-jackson-jr-sidelined-indefinitely-right-quad-injury
184,"Leonard scores 25 points, Raptors beat DeRozan, Spurs",Associated Press,"Kawhi Leonard had a go-ahead dunk with 15 seconds left and scored 25 points to help the Toronto Raptors beat his former San Antonio Spurs teammates 120-117 on Friday night, spoiling DeMar DeRozan return.",2019-02-23T03:05:35Z,http://www.espn.com/nba/recap?gameId=401071549
185,"Wolves overcome Towns' first absence, beat Knicks 115-104",Associated Press,"Derrick Rose scored 20 points, Taj Gibson added a season-high 19, and the Minnesota Timberwolves overcame the first missed game of Karl-Anthony Towns' career to beat the New York Knicks 115-104 on Friday night.",2019-02-23T03:11:16Z,http://www.espn.com/nba/recap?gameId=401071551
186,"Matthews fuels rally, Pacers beat Pelicans 126-111",Associated Press,"Wesley Matthews scored 15 of his 24 points during a third-quarter rally, Domantis Sabonis had 18 points and 12 rebounds, and the Indiana Pacers overcame a 20-point deficit to beat the New Orleans Pelicans 126-111 on Friday night.",2019-02-23T03:07:05Z,http://www.espn.com/nba/recap?gameId=401071547
187,"Walker, Batum lead Hornets past Wizards 123-110",Associated Press,"Kemba Walker had 27 points and 11 assists in his first outing since the All-Star game, Nic Batum added 20 points in his first game this season at shooting guard and the Charlotte Hornets defeated the Washington Wizards 123-110 on Friday night.",2019-02-23T02:31:04Z,http://www.espn.com/nba/recap?gameId=401071546
188,Lakers' Lonzo Ball dealing with bone bruise in ankle that could delay return,"Ohm Youngmisuk, ESPN Staff Writer",A source confirmed that Lonzo Ball has a bone bruise in his left ankle that could keep him out past the six weeks the Lakers initially said he would miss.,2019-02-23T01:41:29Z,http://www.espn.com/nba/story/_/id/26057863/lakers-lonzo-ball-dealing-bone-bruise-ankle-delay-return
189,Luka Doncic sits out for Mavericks with sore right ankle,Associated Press,Mavericks coach Rick Carlisle would not speculate on whether Luka Doncic would miss additional time with the ankle soreness.,2019-02-23T01:06:27Z,http://www.espn.com/nba/story/_/id/26057705/luka-doncic-sits-mavericks-sore-right-ankle
190,76ers overcame Joel Embiid's absence to beat Heat 106-102,Associated Press,"Tobias Harris had 12 of his 23 points in the fourth quarter, JJ Redick hit a late 3-pointer and the Philadelphia 76ers overcame All-Star center Joel Embiid's absence to beat the Miami Heat 106-102 on Thursday night.",2019-02-22T02:43:10Z,http://www.espn.com/nba/recap?gameId=401071541
191,"Jusuf Nurkic scores 24, Blazers beat Sixers 130-115",Associated Press,"Jusuf Nurkic scored 24 points and grabbed 10 rebounds, Damian Lillard had 17 points and the Portland Trail Blazers beat the Philadelphia 76ers 130-115 on Saturday.",2019-02-23T20:45:04Z,http://www.espn.com/nba/preview?gameId=401071555
192,Fantasy basketball - Fantasy hoops weekly rankings - Sit Donovan Mitchell?,"Andre Snellings, ESPN",Setting your lineup for the week ahead? Trying to pick one streamer over another? Our weekly rankings and start/sit recommendations will give you the edge for the week of Feb. 25-March 3.,2019-02-22T16:17:24Z,http://insider.espn.com/fantasy/basketball/insider/story/_/id/26054768/fantasy-basketball-fantasy-hoops-weekly-rankings-sit-donovan-mitchell
193,How former ref Tim Donaghy conspired to fix NBA games,Scott Eden,"In 2007, NBA ref Tim Donaghy pleaded guilty to betting on games he officiated. But it was never proved that he fixed them -- until now. Our two-year investigation reveals how he did it, whom he did it with and the millions that flowed from the conspiracy.",2019-02-19T12:00:00Z,http://www.espn.com/nba/story/_/id/25980368/how-former-ref-tim-donaghy-conspired-fix-nba-games
194,"Best NBA bets and pick advice for Friday's games, including Spurs-Raptors",Andre SnellingsJordan SchultzDoug Kezirian,"Of the nine games on Friday night's NBA slate, our experts see five games with strong betting value. Here are the best bets tonight.",2019-02-22T15:48:29Z,http://insider.espn.com/chalk/insider/story/_/id/26054413/best-nba-bets-pick-advice-friday-games-including-spurs-raptors
195,LeBron thrives in this uncomfortable sprint to playoffs,"Kevin Arnovitz, ESPN Staff Writer",This Lakers win was a welcome relief after the drama that has consumed the team.,2019-02-22T07:24:00Z,http://www.espn.com/nba/story/_/id/26051107/lebron-thrives-uncomfortable-sprint-playoffs
196,NBA proposes changing draft age from 19 to 18 to players union,ESPN,"Reducing the NBA's draft-eligible age requirement from 19 to 18 is one step closer after the league formally proposed the rule change to the players' union, USA Today reported.",2019-02-21T22:58:59Z,http://www.espn.com/nba/story/_/id/26049542/nba-proposes-changing-draft-age-19-18-players-union
197,"DeMar DeRozan returns to Toronto introspective, not vengeful","Michael C. Wright, ESPN Staff Writer","Spurs guard DeMar DeRozan is past the shock and anger of being traded by Toronto, but his first game back finds him searching within.",2019-02-21T22:15:18Z,http://www.espn.com/nba/story/_/id/26049217/demar-derozan-returns-toronto-introspective-not-vengeful
198,"George hits winner, scores 45 as Thunder beat Jazz in 2OT",Associated Press,"Paul George floated in a basket with less than a second remaining in double-overtime, capping a 45-point night with the winning shot in the Oklahoma City Thunder's 148-147 victory over the Utah Jazz on Friday.",2019-02-23T06:21:04Z,http://www.espn.com/nba/preview?gameId=401071554
199,"Leonard scores 25 points, Raptors beat DeRozan, Spurs",Associated Press,"Kawhi Leonard had a go-ahead dunk with 15 seconds left and scored 25 points to help the Toronto Raptors beat his former San Antonio Spurs teammates 120-117 on Friday night, spoiling DeMar DeRozan return.",2019-02-23T03:05:35Z,http://www.espn.com/nba/preview?gameId=401071549
200,Warriors' Kevin Durant sees Kings as 'team to be reckoned with soon',"Nick Friedell, ESPN Staff Writer","Though they completed a 4-0 sweep of the Kings on Thursday, several Warriors players praised Sacramento as a ""scrappy, young"" team and foresee a rivalry in the making.",2019-02-22T08:15:17Z,http://www.espn.com/nba/story/_/id/26051873/warriors-kevin-durant-sees-kings-team-reckoned-soon
201,Top of the East can now swing superstar free agency,"Zach Lowe, ESPN Senior Writer",Zach Lowe breaks down the teams and players on notice after a whirlwind trade deadline.,2019-02-08T02:32:00Z,http://www.espn.com/nba/story/_/id/25944936/top-east-now-swing-superstar-free-agency
202,All-in Sixers couldn't wait on Markelle Fultz any longer,"Tim Bontemps, ESPN","In just 20 months, the Sixers' title timeline shifted so drastically that it left the enigmatic former No. 1 pick behind, then led him out of town.",2019-02-07T21:21:04Z,http://www.espn.com/nba/story/_/id/25947088/all-sixers-wait-markelle-fultz-longer
203,"NBA to investigate if Lakers, Ben Simmons contact violated rules","Adrian Wojnarowski, Senior NBA Insider",An NBA spokesman told ESPN on Monday that the league is looking into whether any contact took place between Ben Simmons and the Lakers that violated NBA rules.,2019-02-11T21:10:50Z,http://www.espn.com/nba/story/_/id/25974492/nba-investigate-lakers-ben-simmons-contact-violated-rules
204,Milwaukee Bucks co-owner Marc Lasry fined for tampering,"Malika Andrews, ESPN Staff Writer","Bucks co-owner Marc Lasry has been fined $25,000 for referencing a report that Anthony Davis listed the Bucks as a preferred landing spot, saying in part: ""We hope it would be players like Anthony Davis and others who want to come to Milwaukee.""",2019-02-11T20:10:20Z,http://www.espn.com/nba/story/_/id/25974152/milwaukee-bucks-co-owner-marc-lasry-fined-tampering
205,Elton Brand apologized to Magic Johnson for insinuating Lakers' Ben Simmons call was unprompted,"Ramona Shelburne, ESPN Senior Writer","Sixers GM Elton Brand called Magic Johnson on Monday afternoon to apologize for insinuating in a radio interview that the Lakers had called -- unprompted -- to ask permission for Johnson to speak with Ben Simmons, league sources told ESPN.",2019-02-12T04:35:40Z,http://www.espn.com/nba/story/_/id/25977151/elton-brand-apologized-magic-johnson-insinuating-lakers-ben-simmons-call-was-unprompted
206,NBA finds no tampering violation by Lakers in regard to Ben Simmons,ESPN,The NBA said Tuesday that Lakers president Magic Johnson had not violated any tampering rules after a back-and-forth on Monday over whether Los Angeles had reached out about Philadelphia 76ers point guard Ben Simmons.,2019-02-12T19:06:17Z,http://www.espn.com/nba/story/_/id/25980977/nba-finds-no-tampering-violation-lakers-regard-ben-simmons
207,NBA trade deadline - Seven big winners and losers,"Kevin Pelton, ESPN Senior Writer","After a flurry of trades, which teams are looking worse and which ones got stronger?",2019-02-07T22:34:00Z,http://insider.espn.com/nba/insider/story/_/id/25944937/nba-trade-deadline-seven-big-winners-losers
208,Magic Johnson declines to answer question about Kemba Walker,"Dave McMenamin, ESPN Staff Writer","Magic Johnson wasn't taking any chances at committing a possible tampering violation, declining to give his thoughts when asked about Hornets guard Kemba Walker.",2019-02-16T00:38:21Z,http://www.espn.com/nba/story/_/id/26006282/magic-johnson-declines-answer-question-kemba-walker
209,Next three moves for the Pelicans - How to rebuild after an AD trade,"Kevin Pelton, ESPN Senior Writer",What should be the next steps for New Orleans after firing GM Dell Demps?,2019-02-15T23:18:00Z,http://insider.espn.com/nba/insider/story/_/id/26004478/next-three-moves-pelicans-how-rebuild-ad-trade
210,"Anthony Davis says Celtics, all teams but Pelicans on trade list","Tim Bontemps, ESPN","A candid Anthony Davis touched on a number of topics at All-Star Game media day, including the possibility of playing for the Celtics, why he would be interested in joining the Knicks and why he asked for a trade out of New Orleans in the first place.",2019-02-16T18:19:32Z,http://www.espn.com/nba/story/_/id/26011206/anthony-davis-says-celtics-all-teams-pelicans-trade-list
211,"Anthony Davis didn't get traded, so what happens now?",Bobby Marks,Here's what the teams still in the Anthony Davis sweepstakes can offer in the offseason.,2019-02-15T17:08:00Z,http://insider.espn.com/nba/insider/story/_/id/25940507/anthony-davis-get-traded-happens-now
212,NBA All-Star 2019 - The most important things from Adam Silver's state-of-the-NBA address,"Brian Windhorst, ESPN Senior Writer","Commissioner Adam Silver discussed tampering, trade demands and more in Charlotte. What does it all mean for the future of the league?",2019-02-17T05:16:00Z,http://www.espn.com/nba/story/_/id/26014674/nba-all-star-2019-most-important-things-adam-silver-state-nba-address
213,Khris Middleton is a rare kind of second star,"Zach Lowe, ESPN Senior Writer","He's an All-Star now, but the Bucks will need an even better version of Middleton to reach their peak with Giannis.",2019-02-21T13:12:00Z,http://www.espn.com/nba/story/_/id/26041744/khris-middleton-rare-kind-second-star
214,"10 things I like and don't like, including the Warriors' genius","Zach Lowe, ESPN Senior Writer","This week we highlight Joel Embiid chase-downs, Jayson Tatum's defense and Joey Buckets.",2019-02-22T13:36:00Z,http://www.espn.com/nba/story/_/id/26046302/10-things-like-including-warriors-genius
215,Behind-the-scenes game-day jobs you never knew existed,Michael C. WrightGreg WyshynskiMike RodakMyron Medcalf,The 93-year-old Spurs lifer. The ice crew in Tampa upholding the work of a sick colleague. The groundskeeper fighting the Buffalo snow. What really happens on game day?,2019-02-21T13:30:00Z,http://www.espn.com/espn/story/_/id/25760086/behind-scenes-game-day-jobs-never-knew-existed
216,"Fantasy basketball - Fantasy NBA Daily Notes - Bagley, Kings hitting their stride","Jim McCormick, Special to ESPN.com","Young Kings like Marvin Bagley III are picking up steam as we enter the stretch run in fantasy basketball. Plus, a look ahead to Friday's tilt between the Raptors and Spurs.",2019-02-22T13:48:15Z,http://www.espn.com/fantasy/basketball/story/_/id/26053642/fantasy-basketball-fantasy-nba-daily-notes-bagley-kings-hitting-their-stride
217,James Harden says Scott Foster shouldn't officiate Rockets games,"Tim MacMahon, ESPN Staff Writer","After fouling out late in Thursday's loss to the Lakers, James Harden sounded off on referee Scott Foster, saying he shouldn't be allowed to officiate Rockets games anymore.",2019-02-22T07:51:51Z,http://www.espn.com/nba/story/_/id/26051817/james-harden-says-scott-foster-officiate-rockets-games
218,Stephen Jackson: Some 'spoiled' players today lack a 'love for the game',"Nick Friedell, ESPN Staff Writer","Former NBA swingman Stephen Jackson is happy that this era's players have more of a say in regard to where they want to play, but he doesn't think a lot of younger players have the same love for the game that his generation did.",2019-02-22T04:49:49Z,http://www.espn.com/nba/story/_/id/26051117/some-spoiled-players-today-lack-love-game
219,LeBron rallies Lakers to 111-106 victory over Rockets,Associated Press,"LeBron James scored 29 points, Brandon Ingram added 27 and the Los Angeles Lakers rallied from a 19-point deficit midway through the third quarter to defeat the Houston Rockets 111-106 on Thursday night.",2019-02-22T06:17:04Z,http://www.espn.com/nba/recap?gameId=401071545
220,Curry scores 36 as Warriors hold off Kings 125-123,Associated Press,"Stephen Curry scored 36 points, hitting 10 3-pointers, and the Golden State Warriors survived a hectic finish to beat the Sacramento Kings 125-123 on Thursday night.",2019-02-22T06:23:04Z,http://www.espn.com/nba/recap?gameId=401071544
221,"Antetokounmpo scores 30 points, Bucks beat Celtics 98-97",Associated Press,"Giannis Antetokounmpo scored 12 of his 30 points in the fourth quarter, Khris Middleton hit a 3-pointer in the closing seconds and the NBA-leading Milwaukee Bucks held off the Boston Celtics 98-97 on Thursday night.",2019-02-22T04:05:15Z,http://www.espn.com/nba/recap?gameId=401071543
222,Cavaliers send Suns to franchise-record 16th straight loss,Associated Press,"Cedi Osman scored 19 points, Kevin Love had 16 points and 11 rebounds and the Cleveland Cavaliers sent the Phoenix Suns to a franchise-record 16th straight loss, 111-98 on Thursday night.",2019-02-22T02:51:04Z,http://www.espn.com/nba/recap?gameId=401071540
223,"Center duo of Nurkic, Kanter leads Blazers over Nets, 113-99",Associated Press,"Jusuf Nurkic had 27 points and 12 rebounds, new backup Enes Kanter added 18 points and nine boards in his Portland debut, and the Trail Blazers beat the Brooklyn Nets 113-99 on Thursday night.",2019-02-22T03:03:10Z,http://www.espn.com/nba/recap?gameId=401071542
224,Free-agent guard Ron Baker out 4-6 months after shoulder surgery,ESPN,"Free agent guard Ron Baker underwent surgery to repair a torn right labrum and is expected to make a full recovery in four to six months, league sources told ESPN's Adrian Wojnarowski.",2019-02-22T03:13:20Z,http://www.espn.com/nba/story/_/id/26050715/free-agent-guard-ron-baker-4-6-months-shoulder-surgery
225,"Rockets to sign Terrence Jones, Chris Chiozza to 10-day contracts","Tim MacMahon, ESPN Staff Writer","Terrence Jones, a former Rockets forward who has been dominating the G League this season, will sign a 10-day contract with the team, league sources told ESPN.",2019-02-22T02:45:28Z,http://www.espn.com/nba/story/_/id/26050508/rockets-sign-terrence-jones-chris-chiozza-10-day-contracts
226,Pelicans to continue playing Anthony Davis but cut his minutes,"Brian Windhorst, ESPN Senior Writer",New Orleans Pelicans interim general manager Danny Ferry met with disgruntled star Anthony Davis this week and informed him the team would continue playing him but planned to cut his minutes.,2019-02-22T01:40:24Z,http://www.espn.com/nba/story/_/id/26050121/pelicans-continue-playing-anthony-davis-cut-minutes
